id_1,cannon_teff_1,cannon_logg_1,cannon_m_h_1,cannon_alpha_m_1,cannon_teff_err_1,cannon_logg_err_1,cannon_m_h_err_1,cannon_alpha_m_err_1,cannon_red_chisq_1,ra_1_1,dec_1_1,snrg_1_1,codeindex_1,obsid_1,designation_1,obsdate_1,lmjd_1,mjd_1,planid_1,spid_1,fiberid_1,ra_obs_1,dec_obs_1,snru_1,snrg_2_1,snrr_1,snri_1,snrz_1,objtype_1,class_1,subclass_1,z_1,z_err_1,magtype_1,mag1_1,mag2_1,mag3_1,mag4_1,mag5_1,mag6_1,mag7_1,tsource_1,fibertype_1,tfrom_1,tcomment_1,offsets_1,offset_v_1,ra_2_1,dec_2_1,Separation_1,GAL_LONG_1,GAL_LAT_1,NA_FE_5889,NA_FE_5889_err,id_2,cannon_teff_2,cannon_logg_2,cannon_m_h_2,cannon_alpha_m_2,cannon_teff_err_2,cannon_logg_err_2,cannon_m_h_err_2,cannon_alpha_m_err_2,cannon_red_chisq_2,ra_1_2,dec_1_2,snrg_1_2,codeindex_2,obsid_2,designation_2,obsdate_2,lmjd_2,mjd_2,planid_2,spid_2,fiberid_2,ra_obs_2,dec_obs_2,snru_2,snrg_2_2,snrr_2,snri_2,snrz_2,objtype_2,class_2,subclass_2,z_2,z_err_2,magtype_2,mag1_2,mag2_2,mag3_2,mag4_2,mag5_2,mag6_2,mag7_2,tsource_2,fibertype_2,tfrom_2,tcomment_2,offsets_2,offset_v_2,ra_2_2,dec_2_2,Separation_2,id,cannon_teff,cannon_logg,cannon_m_h,cannon_alpha_m,cannon_teff_err,cannon_logg_err,cannon_m_h_err,cannon_alpha_m_err,cannon_red_chisq,ra_1,dec_1,snrg_1,codeindex,obsid,designation,obsdate,lmjd,mjd,planid,spid,fiberid,ra_obs,dec_obs,snru,snrg_2,snrr,snri,snrz,objtype,class,subclass,z,z_err,magtype,mag1,mag2,mag3,mag4,mag5,mag6,mag7,tsource,fibertype,tfrom,tcomment,offsets,offset_v,ra_2,dec_2,Separation,GAL_LONG_2,GAL_LAT_2,K_FE,K_FE_err,K_FE_kernel,K_FE_kernel_err
spec-56640-GAC064N42V2_sp08-250.fits,4975.273916,3.324217043,-0.659852968,0.024410454,87.55091663,0.135316124,0.098097994,0.024580081,0.26727713,65.67235,41.715446,15.89000034,340185,37608250,J042241.36+414255.6,3/2/12,55961,55960,GAC_064N42_V2,8,250,65.67235,41.715446,0.28,0.34,3.11,9.87,14.69,Star,STAR,G5,-3.09E-04,5.43E-05,ugrijhk,99,99,99,99,12.23,11.45,11.16,PILOT,Obj,-,XY0418+4208_V2,0,0,65.67235,41.715446,0,159.6273617,-5.630582239,-0.027715328,0,spec-56640-GAC064N42V2_sp08-250.fits,4975.273916,3.324217043,-0.659852968,0.024410454,87.55091663,0.135316124,0.098097994,0.024580081,0.26727713,65.67235,41.715446,15.89000034,340185,37608250,J042241.36+414255.6,3/2/12,55961,55960,GAC_064N42_V2,8,250,65.67235,41.715446,0.28,0.34,3.11,9.87,14.69,Star,STAR,G5,-3.09E-04,5.43E-05,ugrijhk,99,99,99,99,12.23,11.45,11.16,PILOT,Obj,-,XY0418+4208_V2,0,0,65.67235,41.715446,0,spec-56640-GAC064N42V2_sp08-250.fits,4975.273916,3.324217043,-0.659852968,0.024410454,87.55091663,0.135316124,0.098097994,0.024580081,0.26727713,65.67235,41.715446,15.89000034,340185,37608250,J042241.36+414255.6,3/2/12,55961,55960,GAC_064N42_V2,8,250,65.67235,41.715446,0.28,0.34,3.11,9.87,14.69,Star,STAR,G5,-3.09E-04,5.43E-05,ugrijhk,99,99,99,99,12.23,11.45,11.16,PILOT,Obj,-,XY0418+4208_V2,0,0,65.67235,41.715446,0,159.6273617,-5.630582239,1.161895728,0.120088459,-22.40061389,36.48657241
spec-56647-GAC085N22V2_sp14-041.fits,3982.938462,0.708438358,-0.841825987,0.084714366,21.84171134,0.056928106,0.040151759,0.013412755,0.625194318,82.951029,22.846003,15.59000015,354433,195014041,J053148.24+225045.6,20/12/13,56647,56646,GAC085N22V2,14,41,82.951029,22.846003,1.66,15.59,56.42,86.95,102.55,Star,STAR,K7,3.90E-05,5.70E-05,ugrijhk,99,99,99,99,10.85,9.82,9.55,PILOT,Obj,0,XY0542+2239_V2,0,0,82.951029,22.846003,0,183.5119659,-5.868435731,0.749999877,0.101421902,spec-56647-GAC085N22V2_sp14-041.fits,3982.938462,0.708438358,-0.841825987,0.084714366,21.84171134,0.056928106,0.040151759,0.013412755,0.625194318,82.951029,22.846003,15.59000015,354433,195014041,J053148.24+225045.6,20/12/13,56647,56646,GAC085N22V2,14,41,82.951029,22.846003,1.66,15.59,56.42,86.95,102.55,Star,STAR,K7,3.90E-05,5.70E-05,ugrijhk,99,99,99,99,10.85,9.82,9.55,PILOT,Obj,0,XY0542+2239_V2,0,0,82.951029,22.846003,0,spec-56647-GAC085N22V2_sp14-041.fits,3982.938462,0.708438358,-0.841825987,0.084714366,21.84171134,0.056928106,0.040151759,0.013412755,0.625194318,82.951029,22.846003,15.59000015,354433,195014041,J053148.24+225045.6,20/12/13,56647,56646,GAC085N22V2,14,41,82.951029,22.846003,1.66,15.59,56.42,86.95,102.55,Star,STAR,K7,3.90E-05,5.70E-05,ugrijhk,99,99,99,99,10.85,9.82,9.55,PILOT,Obj,0,XY0542+2239_V2,0,0,82.951029,22.846003,0,183.5119659,-5.868435731,1.079614956,0.033582621,4.32353832,10.35605069
spec-56654-HD120800N003716V01_sp01-113.fits,4783.075993,2.283784596,-0.835548517,0.281691049,53.86940691,0.12655901,0.070531707,0.025719392,0.476647095,182.185096,-1.364391,18.67000008,363941,199901113,J120844.42-012151.8,27/12/13,56654,56653,HD120800N003716V01,1,113,182.185096,-1.364391,3.79,18.67,39.86,32.7,26.64,Star,STAR,G6,4.78E-04,5.90E-05,gri,14.51,13.89,13.66,99,99,99,99,LEGUE_LCH,Obj,UCAC4,100402750,0,0,182.185096,-1.364391,0,281.3929661,59.70983356,-0.222875968,0,spec-56654-HD120800N003716V01_sp01-113.fits,4783.075993,2.283784596,-0.835548517,0.281691049,53.86940691,0.12655901,0.070531707,0.025719392,0.476647095,182.185096,-1.364391,18.67000008,363941,199901113,J120844.42-012151.8,27/12/13,56654,56653,HD120800N003716V01,1,113,182.185096,-1.364391,3.79,18.67,39.86,32.7,26.64,Star,STAR,G6,4.78E-04,5.90E-05,gri,14.51,13.89,13.66,99,99,99,99,LEGUE_LCH,Obj,UCAC4,100402750,0,0,182.185096,-1.364391,0,spec-56654-HD120800N003716V01_sp01-113.fits,4783.075993,2.283784596,-0.835548517,0.281691049,53.86940691,0.12655901,0.070531707,0.025719392,0.476647095,182.185096,-1.364391,18.67000008,363941,199901113,J120844.42-012151.8,27/12/13,56654,56653,HD120800N003716V01,1,113,182.185096,-1.364391,3.79,18.67,39.86,32.7,26.64,Star,STAR,G6,4.78E-04,5.90E-05,gri,14.51,13.89,13.66,99,99,99,99,LEGUE_LCH,Obj,UCAC4,100402750,0,0,182.185096,-1.364391,0,281.3929661,59.70983356,1.18770327,0.133542052,-0.31641684,32.19562533
spec-56656-VB137N18V1_sp06-227.fits,4898.771435,2.708426727,-1.189111258,0.285380434,146.7914727,0.244391797,0.18206661,0.047388695,0.142987339,139.60621,17.354033,11.15999985,364762,200806227,J091825.49+172114.5,29/12/13,56656,56655,VB137N18V1,6,227,139.60621,17.354033,4.09,11.16,11.36,11.92,8.34,Star,STAR,G7,7.74E-04,8.50E-05,brijhk,14.59,13.27,18.89,13.05,11.98,11.44,11.31,PILOT,Obj,0,VB0911+1802_V1,0,0,139.60621,17.354033,0,212.5518178,40.1081219,-0.089270796,0,spec-56656-VB137N18V1_sp06-227.fits,4898.771435,2.708426727,-1.189111258,0.285380434,146.7914727,0.244391797,0.18206661,0.047388695,0.142987339,139.60621,17.354033,11.15999985,364762,200806227,J091825.49+172114.5,29/12/13,56656,56655,VB137N18V1,6,227,139.60621,17.354033,4.09,11.16,11.36,11.92,8.34,Star,STAR,G7,7.74E-04,8.50E-05,brijhk,14.59,13.27,18.89,13.05,11.98,11.44,11.31,PILOT,Obj,0,VB0911+1802_V1,0,0,139.60621,17.354033,0,spec-56656-VB137N18V1_sp06-227.fits,4898.771435,2.708426727,-1.189111258,0.285380434,146.7914727,0.244391797,0.18206661,0.047388695,0.142987339,139.60621,17.354033,11.15999985,364762,200806227,J091825.49+172114.5,29/12/13,56656,56655,VB137N18V1,6,227,139.60621,17.354033,4.09,11.16,11.36,11.92,8.34,Star,STAR,G7,7.74E-04,8.50E-05,brijhk,14.59,13.27,18.89,13.05,11.98,11.44,11.31,PILOT,Obj,0,VB0911+1802_V1,0,0,139.60621,17.354033,0,212.5518178,40.1081219,1.300442727,0.117195217,24.08738348,3.62E-08
spec-56658-HD122946N143900B01_sp12-078.fits,4734.058342,2.634603459,-0.990495358,0.025726383,129.1814271,0.260991623,0.164123799,0.043604494,0.166321077,188.555961,16.064922,10.56000042,368604,202012078,J123413.43+160353.7,31/12/13,56658,56657,HD122946N143900B01,12,78,188.555961,16.064922,2.67,10.56,12.57,12.13,6.38,Star,STAR,G3,0.001057,8.10E-05,gri,16.44,15.85,15.62,99,99,99,99,LEGUE_LCH,Obj,PS1,3.7002E+18,0,0,188.555961,16.064922,0,282.2146507,78.23844228,-0.132990884,0,spec-56658-HD122946N143900B01_sp12-078.fits,4734.058342,2.634603459,-0.990495358,0.025726383,129.1814271,0.260991623,0.164123799,0.043604494,0.166321077,188.555961,16.064922,10.56000042,368604,202012078,J123413.43+160353.7,31/12/13,56658,56657,HD122946N143900B01,12,78,188.555961,16.064922,2.67,10.56,12.57,12.13,6.38,Star,STAR,G3,0.001057,8.10E-05,gri,16.44,15.85,15.62,99,99,99,99,LEGUE_LCH,Obj,PS1,3.7002E+18,0,0,188.555961,16.064922,0,spec-56658-HD122946N143900B01_sp12-078.fits,4734.058342,2.634603459,-0.990495358,0.025726383,129.1814271,0.260991623,0.164123799,0.043604494,0.166321077,188.555961,16.064922,10.56000042,368604,202012078,J123413.43+160353.7,31/12/13,56658,56657,HD122946N143900B01,12,78,188.555961,16.064922,2.67,10.56,12.57,12.13,6.38,Star,STAR,G3,0.001057,8.10E-05,gri,16.44,15.85,15.62,99,99,99,99,LEGUE_LCH,Obj,PS1,3.7002E+18,0,0,188.555961,16.064922,0,282.2146507,78.23844228,1.277326479,0.072814692,-4.922260091,57.16635801
spec-56670-GAC084N44V1_sp13-218.fits,4758.410035,2.506059412,-0.273527919,0.093092443,45.26856579,0.112908989,0.058119587,0.026854774,0.154058683,86.737229,44.466673,17.36000061,383206,243513218,J054656.93+442800.0,12/1/14,56670,56669,GAC084N44V1,13,218,86.737229,44.466673,1.92,17.36,41.57,27.46,33.6,Star,STAR,G5,-1.38E-04,4.60E-05,ugrijhk,99,14.9,13.81,13.31,11.77,11.14,11.01,PILOT,Obj,0,XY0537+4404_V1,0,0,86.737229,44.466673,0,166.7772756,8.223883,-0.051857841,0,spec-56670-GAC084N44V1_sp13-218.fits,4758.410035,2.506059412,-0.273527919,0.093092443,45.26856579,0.112908989,0.058119587,0.026854774,0.154058683,86.737229,44.466673,17.36000061,383206,243513218,J054656.93+442800.0,12/1/14,56670,56669,GAC084N44V1,13,218,86.737229,44.466673,1.92,17.36,41.57,27.46,33.6,Star,STAR,G5,-1.38E-04,4.60E-05,ugrijhk,99,14.9,13.81,13.31,11.77,11.14,11.01,PILOT,Obj,0,XY0537+4404_V1,0,0,86.737229,44.466673,0,spec-56670-GAC084N44V1_sp13-218.fits,4758.410035,2.506059412,-0.273527919,0.093092443,45.26856579,0.112908989,0.058119587,0.026854774,0.154058683,86.737229,44.466673,17.36000061,383206,243513218,J054656.93+442800.0,12/1/14,56670,56669,GAC084N44V1,13,218,86.737229,44.466673,1.92,17.36,41.57,27.46,33.6,Star,STAR,G5,-1.38E-04,4.60E-05,ugrijhk,99,14.9,13.81,13.31,11.77,11.14,11.01,PILOT,Obj,0,XY0537+4404_V1,0,0,86.737229,44.466673,0,166.7772756,8.223883,1.021128933,0.111077245,24.08738319,50.698424
spec-56670-GAC084N44V2_sp11-002.fits,4893.341361,2.728133865,-0.181623096,0.102524428,40.8552605,0.096470204,0.048964718,0.021692401,0.264240789,83.59775,46.007484,21.52000046,383770,243611002,J053423.46+460026.9,12/1/14,56670,56669,GAC084N44V2,11,2,83.59775,46.007484,4.49,21.52,47.1,41.78,38.34,Star,STAR,K1,-1.36E-04,3.70E-05,ugrijhk,99,14.91,13.82,13.33,11.82,11.22,11.03,PILOT,Obj,0,XY0537+4404_V2,0,0,83.59775,46.007484,0,164.2924051,7.130495634,0.868115725,0.040756441,spec-56670-GAC084N44V2_sp11-002.fits,4893.341361,2.728133865,-0.181623096,0.102524428,40.8552605,0.096470204,0.048964718,0.021692401,0.264240789,83.59775,46.007484,21.52000046,383770,243611002,J053423.46+460026.9,12/1/14,56670,56669,GAC084N44V2,11,2,83.59775,46.007484,4.49,21.52,47.1,41.78,38.34,Star,STAR,K1,-1.36E-04,3.70E-05,ugrijhk,99,14.91,13.82,13.33,11.82,11.22,11.03,PILOT,Obj,0,XY0537+4404_V2,0,0,83.59775,46.007484,0,spec-56670-GAC084N44V2_sp11-002.fits,4893.341361,2.728133865,-0.181623096,0.102524428,40.8552605,0.096470204,0.048964718,0.021692401,0.264240789,83.59775,46.007484,21.52000046,383770,243611002,J053423.46+460026.9,12/1/14,56670,56669,GAC084N44V2,11,2,83.59775,46.007484,4.49,21.52,47.1,41.78,38.34,Star,STAR,K1,-1.36E-04,3.70E-05,ugrijhk,99,14.91,13.82,13.33,11.82,11.22,11.03,PILOT,Obj,0,XY0537+4404_V2,0,0,83.59775,46.007484,0,164.2924051,7.130495634,1.100770721,0.069556977,-1.129105564,24.30142035
spec-56699-GAC085N52V3_sp02-163.fits,4344.706149,1.951340193,-0.064130542,0.102537908,23.06729448,0.059071371,0.033339483,0.014151396,0.513580932,82.060753,51.320114,16.79999924,413947,108506072,J052814.58+511912.4,17/1/13,56310,56309,GAC078N51V2,6,72,82.060753,51.320114,1.59,19.67,53.08,92.87,87.83,Star,STAR,K4,-2.16E-04,3.60E-05,ugrijhk,99,14.82,13.07,12.54,10.85,10.09,9.9,PILOT,Obj,0,XY0514+5125_V2,0,0,82.060753,51.320114,0,159.210925,9.117496197,-0.120766623,0,spec-56699-GAC085N52V3_sp02-163.fits,4344.706149,1.951340193,-0.064130542,0.102537908,23.06729448,0.059071371,0.033339483,0.014151396,0.513580932,82.060753,51.320114,16.79999924,413947,108506072,J052814.58+511912.4,17/1/13,56310,56309,GAC078N51V2,6,72,82.060753,51.320114,1.59,19.67,53.08,92.87,87.83,Star,STAR,K4,-2.16E-04,3.60E-05,ugrijhk,99,14.82,13.07,12.54,10.85,10.09,9.9,PILOT,Obj,0,XY0514+5125_V2,0,0,82.060753,51.320114,0,spec-56699-GAC085N52V3_sp02-163.fits,4344.706149,1.951340193,-0.064130542,0.102537908,23.06729448,0.059071371,0.033339483,0.014151396,0.513580932,82.060753,51.320114,16.79999924,413947,108506072,J052814.58+511912.4,17/1/13,56310,56309,GAC078N51V2,6,72,82.060753,51.320114,1.59,19.67,53.08,92.87,87.83,Star,STAR,K4,-2.16E-04,3.60E-05,ugrijhk,99,14.82,13.07,12.54,10.85,10.09,9.9,PILOT,Obj,0,XY0514+5125_V2,0,0,82.060753,51.320114,0,159.210925,9.117496197,1.018009639,0.024917327,18.56509356,13.84682799
spec-56700-GAC071N55V1_sp05-033.fits,4625.265493,1.91144979,0.245713694,0.070545352,16.38337741,0.048554817,0.023568077,0.009503904,1.418167908,71.014003,54.534357,19.39999962,414917,217005033,J044403.36+543203.6,11/2/14,56700,56699,GAC071N55V1,5,33,71.014003,54.534357,0,19.4,69.48,101.47,129.64,Star,STAR,G5,-2.37E-04,3.80E-05,ugrijhk,99,14.69,12.82,12.05,9.93,9.07,8.78,PILOT,Obj,0,XY0446+5539_V1,0,0,71.014003,54.534357,0,152.6219074,5.677118652,0.502068016,0.057063501,spec-56700-GAC071N55V1_sp05-033.fits,4625.265493,1.91144979,0.245713694,0.070545352,16.38337741,0.048554817,0.023568077,0.009503904,1.418167908,71.014003,54.534357,19.39999962,414917,217005033,J044403.36+543203.6,11/2/14,56700,56699,GAC071N55V1,5,33,71.014003,54.534357,0,19.4,69.48,101.47,129.64,Star,STAR,G5,-2.37E-04,3.80E-05,ugrijhk,99,14.69,12.82,12.05,9.93,9.07,8.78,PILOT,Obj,0,XY0446+5539_V1,0,0,71.014003,54.534357,0,spec-56700-GAC071N55V1_sp05-033.fits,4625.265493,1.91144979,0.245713694,0.070545352,16.38337741,0.048554817,0.023568077,0.009503904,1.418167908,71.014003,54.534357,19.39999962,414917,217005033,J044403.36+543203.6,11/2/14,56700,56699,GAC071N55V1,5,33,71.014003,54.534357,0,19.4,69.48,101.47,129.64,Star,STAR,G5,-2.37E-04,3.80E-05,ugrijhk,99,14.69,12.82,12.05,9.93,9.07,8.78,PILOT,Obj,0,XY0446+5539_V1,0,0,71.014003,54.534357,0,152.6219074,5.677118652,1.032139086,0.019615281,24.08738362,3.45E-09
spec-56700-GAC071N55V1_sp10-247.fits,4704.537703,2.484813286,-0.111673952,0.042274345,26.8873294,0.064726048,0.034371871,0.01110989,0.599007581,68.765943,55.420726,19.92000008,415037,217010247,J043503.82+552514.6,11/2/14,56700,56699,GAC071N55V1,10,247,68.765943,55.420726,2.03,19.92,73.05,97.85,111.86,Star,STAR,G5,3.20E-05,5.30E-05,ugrijhk,99,14.12,12.64,11.81,10.01,9.31,9.1,PILOT,Obj,0,XY0446+5539_V1,0,0,68.765943,55.420726,0,151.0969579,5.29558319,-0.053238285,0,spec-56700-GAC071N55V1_sp10-247.fits,4704.537703,2.484813286,-0.111673952,0.042274345,26.8873294,0.064726048,0.034371871,0.01110989,0.599007581,68.765943,55.420726,19.92000008,415037,217010247,J043503.82+552514.6,11/2/14,56700,56699,GAC071N55V1,10,247,68.765943,55.420726,2.03,19.92,73.05,97.85,111.86,Star,STAR,G5,3.20E-05,5.30E-05,ugrijhk,99,14.12,12.64,11.81,10.01,9.31,9.1,PILOT,Obj,0,XY0446+5539_V1,0,0,68.765943,55.420726,0,spec-56700-GAC071N55V1_sp10-247.fits,4704.537703,2.484813286,-0.111673952,0.042274345,26.8873294,0.064726048,0.034371871,0.01110989,0.599007581,68.765943,55.420726,19.92000008,415037,217010247,J043503.82+552514.6,11/2/14,56700,56699,GAC071N55V1,10,247,68.765943,55.420726,2.03,19.92,73.05,97.85,111.86,Star,STAR,G5,3.20E-05,5.30E-05,ugrijhk,99,14.12,12.64,11.81,10.01,9.31,9.1,PILOT,Obj,0,XY0446+5539_V1,0,0,68.765943,55.420726,0,151.0969579,5.29558319,0.998643038,0.080685279,11.46513317,13.28621996
spec-56700-GAC071N55V2_sp02-076.fits,4204.086718,1.437996101,-0.643519742,0.189131276,23.54331965,0.057532633,0.037594272,0.013838729,0.760347353,68.577676,53.880627,17.52000046,415142,27016220,J043418.64+535250.2,5/1/12,55932,55931,GAC_071N52_V1,16,220,68.577676,53.880627,1.24,13.18,37.01,74.72,89.09,Star,STAR,G5,-4.71E-04,4.21E-05,ugrijhk,99,99,99,99,9.43,8.47,8.19,PILOT,Obj,-,XY0444+5220_V1,0,0,68.577676,53.880627,0,152.1649353,4.17710119,0.72897034,0.067655422,spec-56700-GAC071N55V2_sp02-076.fits,4204.086718,1.437996101,-0.643519742,0.189131276,23.54331965,0.057532633,0.037594272,0.013838729,0.760347353,68.577676,53.880627,17.52000046,415142,27016220,J043418.64+535250.2,5/1/12,55932,55931,GAC_071N52_V1,16,220,68.577676,53.880627,1.24,13.18,37.01,74.72,89.09,Star,STAR,G5,-4.71E-04,4.21E-05,ugrijhk,99,99,99,99,9.43,8.47,8.19,PILOT,Obj,-,XY0444+5220_V1,0,0,68.577676,53.880627,0,spec-56700-GAC071N55V2_sp02-076.fits,4204.086718,1.437996101,-0.643519742,0.189131276,23.54331965,0.057532633,0.037594272,0.013838729,0.760347353,68.577676,53.880627,17.52000046,415142,27016220,J043418.64+535250.2,5/1/12,55932,55931,GAC_071N52_V1,16,220,68.577676,53.880627,1.24,13.18,37.01,74.72,89.09,Star,STAR,G5,-4.71E-04,4.21E-05,ugrijhk,99,99,99,99,9.43,8.47,8.19,PILOT,Obj,-,XY0444+5220_V1,0,0,68.577676,53.880627,0,152.1649353,4.17710119,1.072040881,0.032275767,24.08737147,10.58208375
spec-56719-GAC102N35B2_sp02-163.fits,4717.662823,2.282299062,-0.441339118,0.236927559,75.99437313,0.192909778,0.096826238,0.036476817,0.240023348,100.13482,33.868752,8.029999733,419751,77916020,J064032.35+335207.5,13/11/12,56245,56244,GAC102N32B1,16,20,100.13482,33.868752,1.89,23.85,49.45,72.17,53.95,Star,STAR,G5,-1.15E-04,6.40E-05,ugrizjh,99,14.95,14.01,13.58,99,99,99,PILOT,Obj,SDSS,XY0649+3236_B1,0,0,100.13482,33.868752,0,181.1446329,12.64961774,0.818144236,0.094196711,spec-56719-GAC102N35B2_sp02-163.fits,4717.662823,2.282299062,-0.441339118,0.236927559,75.99437313,0.192909778,0.096826238,0.036476817,0.240023348,100.13482,33.868752,8.029999733,419751,77916020,J064032.35+335207.5,13/11/12,56245,56244,GAC102N32B1,16,20,100.13482,33.868752,1.89,23.85,49.45,72.17,53.95,Star,STAR,G5,-1.15E-04,6.40E-05,ugrizjh,99,14.95,14.01,13.58,99,99,99,PILOT,Obj,SDSS,XY0649+3236_B1,0,0,100.13482,33.868752,0,spec-56719-GAC102N35B2_sp02-163.fits,4717.662823,2.282299062,-0.441339118,0.236927559,75.99437313,0.192909778,0.096826238,0.036476817,0.240023348,100.13482,33.868752,8.029999733,419751,77916020,J064032.35+335207.5,13/11/12,56245,56244,GAC102N32B1,16,20,100.13482,33.868752,1.89,23.85,49.45,72.17,53.95,Star,STAR,G5,-1.15E-04,6.40E-05,ugrizjh,99,14.95,14.01,13.58,99,99,99,PILOT,Obj,SDSS,XY0649+3236_B1,0,0,100.13482,33.868752,0,181.1446329,12.64961774,1.073741041,0.106783606,-49.43451734,0.714621441
